time_window_,date,weekday,tollgate_id_1,tollgate_id_2,tollgate_id_3,direction_0,direction_1,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model6,has_etc,no_etc,vehicle_type0,vehicle_type1,vehicle_type2,temperature,rel_humidity,precipitation,wind_speed,wind_direction_1,wind_direction_2,wind_direction_3,wind_direction_4,wind_direction_5,wind_direction_6,wind_direction_7,wind_direction_8,wind_direction_9,wind_direction_10,wind_direction_11,wind_direction_12,wind_direction_13,wind_direction_14,wind_direction_15,wind_direction_16,wind_direction_17,volumes
22,21,2,1,0,0,1,0,0,78,5,1,0,0,0,6,78,0,0,84,26.2,56.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84
22,21,2,1,0,0,0,1,0,72,11,2,3,4,0,25,69,69,25,0,26.2,56.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94
22,21,2,0,1,0,1,0,0,35,2,0,0,0,0,37,0,0,0,37,26.2,56.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37
22,21,2,0,0,1,1,0,0,116,15,1,1,0,0,51,82,0,0,133,26.2,56.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,133
22,21,2,0,0,1,0,1,0,88,2,1,0,0,0,30,62,82,10,0,26.2,56.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,92
59,13,3,1,0,0,1,0,0,21,0,0,0,0,0,5,16,0,0,21,19.1,75.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21
59,13,3,1,0,0,0,1,0,49,2,0,0,2,0,17,36,46,7,0,19.1,75.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53
59,13,3,0,1,0,1,0,0,28,9,0,0,0,0,10,27,0,0,37,19.1,75.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37
59,13,3,0,0,1,1,0,0,36,15,0,0,0,0,13,38,0,0,51,19.1,75.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51
59,13,3,0,0,1,0,1,0,61,3,2,0,2,0,30,38,63,5,0,19.1,75.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68
23,28,2,1,0,0,1,0,5,91,7,1,0,0,0,15,89,0,0,104,26.2,94.0,5.5,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104
23,28,2,1,0,0,0,1,0,92,6,5,2,2,1,27,81,83,25,0,26.2,94.0,5.5,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108
23,28,2,0,1,0,1,0,0,34,0,0,0,0,0,34,0,0,0,34,26.2,94.0,5.5,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34
23,28,2,0,0,1,1,0,0,121,12,0,2,0,0,51,84,0,0,135,26.2,94.0,5.5,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,135
23,28,2,0,0,1,0,1,0,73,6,2,0,1,0,18,65,67,16,0,26.2,94.0,5.5,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83
2,26,0,1,0,0,1,0,0,6,1,1,0,3,0,0,11,0,0,11,24.1,83.0,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
2,26,0,1,0,0,0,1,0,28,7,3,1,4,0,6,37,24,19,0,24.1,83.0,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43
2,26,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,83.0,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,26,0,0,0,1,1,0,0,14,0,1,0,1,0,1,15,0,0,16,24.1,83.0,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16
2,26,0,0,0,1,0,1,0,63,6,3,4,4,0,23,57,67,13,0,24.1,83.0,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80
55,24,5,1,0,0,1,0,0,32,3,0,0,0,0,3,32,0,0,35,21.9,91.0,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35
55,24,5,1,0,0,0,1,0,73,2,0,0,0,0,16,59,66,9,0,21.9,91.0,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75
55,24,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,91.0,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55,24,5,0,0,1,1,0,0,85,19,2,2,0,0,24,84,0,0,108,21.9,91.0,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,108
55,24,5,0,0,1,0,1,0,75,1,1,0,0,0,22,55,73,4,0,21.9,91.0,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77
66,20,1,1,0,0,1,0,0,26,2,1,0,1,0,5,25,0,0,30,18.6,80.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30
66,20,1,1,0,0,0,1,0,26,3,3,0,0,0,13,19,27,5,0,18.6,80.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32
66,20,1,0,1,0,1,0,0,5,0,0,0,0,0,5,0,0,0,5,18.6,80.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
66,20,1,0,0,1,1,0,0,20,7,0,0,0,0,6,21,0,0,27,18.6,80.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27
66,20,1,0,0,1,0,1,0,21,0,0,0,2,0,2,21,21,2,0,18.6,80.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23
48,19,0,1,0,0,1,0,0,38,3,1,0,0,0,11,31,0,0,42,21.4,80.0,0.0,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
48,19,0,1,0,0,0,1,0,99,7,1,1,2,0,27,83,90,20,0,21.4,80.0,0.0,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
48,19,0,0,1,0,1,0,0,66,10,0,0,0,0,16,60,0,0,76,21.4,80.0,0.0,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
48,19,0,0,0,1,1,0,0,102,19,0,2,0,0,27,96,0,0,123,21.4,80.0,0.0,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
48,19,0,0,0,1,0,1,0,98,3,0,0,0,0,26,75,94,7,0,21.4,80.0,0.0,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
50,23,4,1,0,0,1,0,0,43,1,0,0,0,0,19,25,0,0,44,23.4,79.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44
50,23,4,1,0,0,0,1,0,100,5,2,4,1,0,35,78,98,15,0,23.4,79.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113
50,23,4,0,1,0,1,0,0,102,8,0,0,0,0,21,89,0,0,110,23.4,79.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110
50,23,4,0,0,1,1,0,0,116,28,1,1,0,0,32,114,0,0,146,23.4,79.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,146
50,23,4,0,0,1,0,1,0,131,4,1,0,1,0,33,104,126,11,0,23.4,79.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,137
22,28,2,1,0,0,1,0,0,68,4,0,0,2,0,6,68,0,0,74,26.2,94.0,5.5,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74
22,28,2,1,0,0,0,1,0,56,5,3,2,1,1,18,51,55,14,0,26.2,94.0,5.5,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69
22,28,2,0,1,0,1,0,0,46,1,1,0,0,0,48,0,0,0,48,26.2,94.0,5.5,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48
22,28,2,0,0,1,1,0,0,113,15,3,1,0,0,49,83,0,0,132,26.2,94.0,5.5,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132
22,28,2,0,0,1,0,1,0,53,3,2,0,0,0,17,41,52,6,0,26.2,94.0,5.5,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58
13,9,6,1,0,0,1,0,0,4,2,0,0,2,0,0,8,0,0,8,21.4,56.0,0.0,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
13,9,6,1,0,0,0,1,0,22,1,0,0,2,0,1,24,10,15,0,21.4,56.0,0.0,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
13,9,6,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,21.4,56.0,0.0,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,9,6,0,0,1,1,0,0,17,2,0,0,3,0,1,21,0,0,22,21.4,56.0,0.0,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
13,9,6,0,0,1,0,1,0,1,1,0,1,0,0,0,3,1,2,0,21.4,56.0,0.0,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
17,27,1,1,0,0,1,0,0,5,5,0,0,0,0,2,8,0,0,10,28.5,77.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
17,27,1,1,0,0,0,1,0,20,8,4,0,2,0,1,33,12,22,0,28.5,77.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
17,27,1,0,1,0,1,0,0,14,5,0,0,0,0,2,17,0,0,19,28.5,77.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
17,27,1,0,0,1,1,0,0,10,8,1,0,0,0,2,17,0,0,19,28.5,77.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
17,27,1,0,0,1,0,1,0,14,5,2,0,1,0,3,19,12,10,0,28.5,77.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
6,22,3,1,0,0,1,0,0,2,0,1,0,1,0,0,4,0,0,4,20.7,91.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
6,22,3,1,0,0,0,1,0,8,2,0,0,1,0,1,10,6,5,0,20.7,91.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11
6,22,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,91.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,22,3,0,0,1,1,0,0,14,1,0,0,0,0,3,12,0,0,15,20.7,91.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15
6,22,3,0,0,1,0,1,0,2,0,0,0,3,0,0,5,2,3,0,20.7,91.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
16,21,2,1,0,0,1,0,0,8,4,0,1,1,0,1,13,0,0,14,25.2,59.0,0.0,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
16,21,2,1,0,0,0,1,0,21,3,1,0,3,0,1,27,6,22,0,25.2,59.0,0.0,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
16,21,2,0,1,0,1,0,0,4,1,0,0,0,0,5,0,0,0,5,25.2,59.0,0.0,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
16,21,2,0,0,1,1,0,0,7,9,0,0,0,0,3,13,0,0,16,25.2,59.0,0.0,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
16,21,2,0,0,1,0,1,0,4,4,0,1,2,0,3,8,3,8,0,25.2,59.0,0.0,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
33,28,2,1,0,0,1,0,0,82,4,1,0,1,0,7,81,0,0,88,24.7,93.0,1.3,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
33,28,2,1,0,0,0,1,0,78,6,4,1,2,0,19,72,67,24,0,24.7,93.0,1.3,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
33,28,2,0,1,0,1,0,0,16,0,0,0,0,0,16,0,0,0,16,24.7,93.0,1.3,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
33,28,2,0,0,1,1,0,0,51,25,0,1,0,0,10,67,0,0,77,24.7,93.0,1.3,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
33,28,2,0,0,1,0,1,0,53,5,3,1,10,0,16,56,48,24,0,24.7,93.0,1.3,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
59,23,4,1,0,0,1,0,0,31,1,0,0,0,0,8,24,0,0,32,21.4,88.0,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32
59,23,4,1,0,0,0,1,0,50,5,0,0,1,0,14,42,43,13,0,21.4,88.0,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56
59,23,4,0,1,0,1,0,0,52,10,0,0,0,0,14,48,0,0,62,21.4,88.0,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62
59,23,4,0,0,1,1,0,0,36,14,0,0,0,0,12,38,0,0,50,21.4,88.0,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50
59,23,4,0,0,1,0,1,0,54,1,0,0,0,0,18,37,51,4,0,21.4,88.0,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55
29,10,0,1,0,0,1,0,0,51,2,0,0,0,0,13,40,0,0,53,17.565625,62.94604492,0.0,3.881884766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53
29,10,0,1,0,0,0,1,0,93,7,3,2,2,0,21,86,81,26,0,17.565625,62.94604492,0.0,3.881884766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107
29,10,0,0,1,0,1,0,0,78,11,0,0,0,0,25,65,0,0,90,17.565625,62.94604492,0.0,3.881884766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90
29,10,0,0,0,1,1,0,0,98,14,2,0,0,0,27,87,0,0,114,17.565625,62.94604492,0.0,3.881884766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114
29,10,0,0,0,1,0,1,0,90,0,3,0,1,0,19,76,80,15,0,17.565625,62.94604492,0.0,3.881884766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95
43,28,2,1,0,0,1,0,0,95,11,2,0,2,0,10,100,0,0,110,23.1,94.0,3.0,3.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
43,28,2,1,0,0,0,1,0,71,2,5,3,2,0,27,56,67,16,0,23.1,94.0,3.0,3.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
43,28,2,0,1,0,1,0,0,14,1,1,0,0,0,16,0,0,0,16,23.1,94.0,3.0,3.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
43,28,2,0,0,1,1,0,1,61,16,0,2,0,0,26,54,0,0,80,23.1,94.0,3.0,3.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
43,28,2,0,0,1,0,1,0,85,1,1,1,1,0,23,66,79,10,0,23.1,94.0,3.0,3.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
2,17,0,1,0,0,1,0,0,5,0,1,0,1,0,1,6,0,0,7,20.1,80.0,0.0,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,17,0,1,0,0,0,1,0,25,4,3,1,0,0,8,25,28,5,0,20.1,80.0,0.0,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2,17,0,0,1,0,1,0,0,4,0,0,0,0,0,4,0,0,0,4,20.1,80.0,0.0,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,17,0,0,0,1,1,0,0,12,0,1,0,5,0,2,16,0,0,18,20.1,80.0,0.0,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2,17,0,0,0,1,0,1,0,76,2,4,4,1,0,25,63,76,12,0,20.1,80.0,0.0,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
12,14,4,1,0,0,1,0,0,7,0,0,0,5,0,0,12,0,0,12,18.8,82.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
12,14,4,1,0,0,0,1,0,13,1,0,0,2,0,1,15,5,11,0,18.8,82.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
12,14,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8,82.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,14,4,0,0,1,1,0,0,9,0,2,0,0,0,0,11,0,0,11,18.8,82.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
12,14,4,0,0,1,0,1,0,2,0,1,0,0,0,1,2,2,1,0,18.8,82.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
69,12,2,1,0,0,1,0,0,7,0,0,0,0,0,1,6,0,0,7,19.3,79.0,0.0,2.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
69,12,2,1,0,0,0,1,0,9,2,0,0,2,0,5,8,9,4,0,19.3,79.0,0.0,2.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
69,12,2,0,1,0,1,0,0,10,4,0,0,0,0,2,12,0,0,14,19.3,79.0,0.0,2.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
69,12,2,0,0,1,1,0,0,8,3,0,0,0,0,0,11,0,0,11,19.3,79.0,0.0,2.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
69,12,2,0,0,1,0,1,0,18,0,2,0,1,0,5,16,18,3,0,19.3,79.0,0.0,2.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
43,15,5,1,0,0,1,0,0,65,4,0,0,0,0,15,54,0,0,69,20.0,97.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69
43,15,5,1,0,0,0,1,0,85,7,2,2,3,0,22,78,81,19,0,20.0,97.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100
43,15,5,0,1,0,1,0,0,79,6,0,3,0,0,26,62,0,0,88,20.0,97.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,88
43,15,5,0,0,1,1,0,0,95,15,2,2,0,0,26,88,0,0,114,20.0,97.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,114
43,15,5,0,0,1,0,1,0,92,2,1,0,2,0,20,77,86,11,0,20.0,97.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,97
6,25,6,1,0,0,1,0,0,5,0,0,0,0,0,1,4,0,0,5,23.4,87.0,0.0,1.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
6,25,6,1,0,0,0,1,0,12,2,1,0,1,0,2,14,8,8,0,23.4,87.0,0.0,1.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
6,25,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4,87.0,0.0,1.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,25,6,0,0,1,1,0,0,11,1,0,0,1,0,2,11,0,0,13,23.4,87.0,0.0,1.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
6,25,6,0,0,1,0,1,0,4,0,0,0,3,0,2,5,4,3,0,23.4,87.0,0.0,1.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
13,19,0,1,0,0,1,0,0,9,2,1,0,1,0,0,13,0,0,13,24.4,67.0,0.0,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
13,19,0,1,0,0,0,1,0,13,0,1,2,1,0,2,15,7,10,0,24.4,67.0,0.0,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
13,19,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,67.0,0.0,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,19,0,0,0,1,1,0,0,5,1,2,0,0,0,0,8,0,0,8,24.4,67.0,0.0,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
13,19,0,0,0,1,0,1,0,5,1,1,0,0,0,2,5,4,3,0,24.4,67.0,0.0,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,14,4,1,0,0,1,0,0,11,1,2,0,1,0,1,14,0,0,15,18.4,88.0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,14,4,1,0,0,0,1,0,99,9,4,6,3,0,33,89,92,30,0,18.4,88.0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
0,14,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,18.4,88.0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,14,4,0,0,1,1,0,0,12,2,0,0,2,0,2,14,0,0,16,18.4,88.0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0,14,4,0,0,1,0,1,0,119,2,3,1,3,0,32,96,108,20,0,18.4,88.0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
17,13,3,1,0,0,1,0,0,4,0,0,0,0,0,1,3,0,0,4,21.4,64.0,0.0,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
17,13,3,1,0,0,0,1,0,17,5,1,4,6,0,2,32,7,27,0,21.4,64.0,0.0,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
17,13,3,0,1,0,1,0,0,12,2,0,0,0,0,3,11,0,0,14,21.4,64.0,0.0,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
17,13,3,0,0,1,1,0,0,13,7,0,0,0,0,6,14,0,0,20,21.4,64.0,0.0,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
17,13,3,0,0,1,0,1,0,13,5,1,0,0,0,4,15,5,14,0,21.4,64.0,0.0,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
26,24,5,1,0,0,1,0,0,65,5,1,0,0,0,21,50,0,0,71,29.6,55.0,0.0,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
26,24,5,1,0,0,0,1,0,89,5,3,3,2,0,23,79,78,24,0,29.6,55.0,0.0,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
26,24,5,0,1,0,1,0,0,80,10,1,0,0,0,23,68,0,0,91,29.6,55.0,0.0,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
26,24,5,0,0,1,1,0,0,102,21,1,3,0,0,30,97,0,0,127,29.6,55.0,0.0,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
26,24,5,0,0,1,0,1,0,101,2,1,2,1,0,20,87,95,12,0,29.6,55.0,0.0,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
46,10,0,1,0,0,1,0,0,34,1,1,0,0,0,10,26,0,0,36,17.01274414,64.6817131,0.0,3.375510406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36
46,10,0,1,0,0,0,1,0,97,4,3,1,3,0,19,90,84,25,0,17.01274414,64.6817131,0.0,3.375510406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109
46,10,0,0,1,0,1,0,0,62,5,0,2,0,0,13,56,0,0,69,17.01274414,64.6817131,0.0,3.375510406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69
46,10,0,0,0,1,1,0,0,88,10,0,1,0,0,25,74,0,0,99,17.01274414,64.6817131,0.0,3.375510406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99
46,10,0,0,0,1,0,1,0,68,7,4,0,5,0,21,63,67,17,0,17.01274414,64.6817131,0.0,3.375510406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84
60,8,5,1,0,0,1,0,0,17,0,0,0,0,0,5,12,0,0,17,16.4,73.0,0.0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17
60,8,5,1,0,0,0,1,0,21,3,2,1,1,0,2,26,20,8,0,16.4,73.0,0.0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28
60,8,5,0,1,0,1,0,0,29,4,0,0,0,0,10,23,0,0,33,16.4,73.0,0.0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33
60,8,5,0,0,1,1,0,0,28,2,1,1,0,0,9,23,0,0,32,16.4,73.0,0.0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32
60,8,5,0,0,1,0,1,0,44,4,1,1,0,0,12,38,45,5,0,16.4,73.0,0.0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50
45,19,0,1,0,0,1,0,0,44,3,1,0,0,0,15,33,0,0,48,21.4,80.0,0.0,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
45,19,0,1,0,0,0,1,0,73,2,2,0,0,0,17,60,63,14,0,21.4,80.0,0.0,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
45,19,0,0,1,0,1,0,0,59,17,0,1,0,0,19,58,0,0,77,21.4,80.0,0.0,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
45,19,0,0,0,1,1,0,0,94,22,0,1,0,0,27,90,0,0,117,21.4,80.0,0.0,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
45,19,0,0,0,1,0,1,0,69,2,3,1,0,0,19,56,66,9,0,21.4,80.0,0.0,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
50,10,0,1,0,0,1,0,0,24,4,0,0,0,0,7,21,0,0,28,17.01274414,64.6817131,0.0,3.375510406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28
50,10,0,1,0,0,0,1,0,93,6,1,2,1,0,33,70,83,20,0,17.01274414,64.6817131,0.0,3.375510406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103
50,10,0,0,1,0,1,0,0,68,12,0,1,0,0,20,61,0,0,81,17.01274414,64.6817131,0.0,3.375510406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81
